#Position (bp)	insert size
3.214431141E9	164.08792650918636
3.214684071E9	168.19514783927218
3.214970895E9	162.3847087378641
3.2152807965E9	165.68235853542558
3.2157122075E9	168.73073132268874
3.216124641E9	165.27573529411765
3.2165191445E9	164.29499217527388
3.2167284695E9	129.66666666666666
3.216816394E9	159.78412698412697
3.2169855065E9	142.95348837209303
3.217221355E9	162.83549783549785
3.2174198055E9	165.1324004305705
3.217547141E9	156.18446601941747
3.2177472715E9	167.44295302013424
3.218075865E9	168.93374931180034
3.2184014195E9	160.55146666666667
3.21861934E9	163.02820685023505
3.218790037E9	158.59459459459458
3.218927574E9	169.83495145631068
3.219178228E9	165.8108108108108
3.219695868E9	167.4370649651972
3.2201537955E9	167.70931537598204
3.220316351E9	160.75252525252526
3.2205178835E9	150.19004524886878
3.2208124235E9	160.74603174603175
3.2210694465E9	166.5697508896797
3.221262018E9	169.70798376184032
3.221402796E9	166.10867733782646
3.221707994E9	168.8156894136482
3.2222369555E9	168.48766361635583
3.2228721145E9	169.8433918054588
3.2233024115E9	165.38319088319088
3.224185272E9	167.06596504416464
3.227369036E9	166.2646270722299
3.2298928435E9	164.24087591240877
3.2301042805E9	160.85119047619048
3.2302653395E9	165.1924918389554
3.2304298405E9	160.7292817679558
3.230578831E9	159.62637362637363
3.2308109625E9	166.76799492654052
3.2311861265E9	150.0273556231003
3.231488962E9	158.32716049382717
3.231720614E9	167.97881010594946
3.231991785E9	165.19741320626275
3.2321666995E9	160.0096618357488
3.232216515E9	156.5625
3.2323221585E9	166.01362683438154
3.2325224045E9	169.86252900232017
3.232694619E9	170.77018121911038
3.2328560365E9	169.81241250583295
3.233001453E9	167.72191930207197
3.233110552E9	165.43470483005368
3.233195703E9	167.92198581560282
3.233719122E9	166.27433777627806
3.2344825705E9	166.6090909090909
3.234858778E9	155.3921568627451
3.2350518705E9	162.9140625
3.2352970795E9	158.37962962962962
3.235487229E9	168.49271844660194
3.23556284E9	167.21610738255035
3.2357844895E9	167.309544038516
3.2360469455E9	148.5546875
3.236148746E9	175.46031746031747
3.2362408545E9	172.17587939698493
3.2363769755E9	167.24948875255623
3.2365418755E9	164.2888888888889
3.2369905015E9	167.69777749021384
3.2374218665E9	163.29700272479565
3.239490992E9	167.60834344303996
3.241990473E9	167.2723363592929
3.2436894095E9	168.6515406162465
3.2449015995E9	165.56416881998277
3.245894665E9	167.21342735542018
3.246991954E9	166.09600495509446
3.24716499E9	166.3452481076535
3.2472888625E9	160.1044776119403
3.24751439E9	168.08587915818057
3.247732711E9	166.87140575079871
3.2479482185E9	167.4849357326478
3.248209812E9	160.54583333333332
3.24843581E9	167.67948717948718
3.248742054E9	165.45486883059138
3.2489922825E9	164.5632911392405
3.249241512E9	166.43352954667074
3.2495832255E9	166.3154678548695
3.249768684E9	170.07804503582395
3.2498970865E9	169.21447028423773
3.2500641525E9	167.16414141414143
3.250233321E9	166.2185430463576
3.2504641475E9	172.01812004530012
3.2507314375E9	168.82705479452054
3.250931609E9	170.9571150097466
3.25110035E9	170.92397660818713
3.251272805E9	164.93258426966293
3.251406084E9	173.8
3.251536554E9	168.71475409836066
3.2517286605E9	175.85943279901358
3.251890496E9	172.02702702702703
3.252026404E9	170.93251533742333
3.252184881E9	170.42988505747127
3.252336209E9	166.672131147541
3.2524929725E9	165.36863966770508
3.2526492185E9	169.05051449953228
3.252814558E9	166.4169914263445
3.252978446E9	164.48115942028986
3.2531275405E9	165.54575892857142
3.25325064E9	163.1907736665065
3.2533951605E9	154.92990654205607
3.2535133475E9	0.0
3.2536423935E9	125.0
3.2537978295E9	165.9486148346738
3.253870882E9	154.42168674698794
3.253946123E9	162.88652482269504
3.254096418E9	168.30516431924883
3.254345392E9	164.00132714001327
3.2545957105E9	165.0878048780488
3.254776607E9	159.92857142857142
3.254944905E9	152.29746835443038
3.2550827185E9	167.95635229929852
3.2552740765E9	169.24600949094045
3.2555665205E9	165.17379310344828
3.255809726E9	165.3271028037383
3.256051128E9	166.6607301869991
3.256279016E9	157.18817204301075
3.256596293E9	166.1774336283186
3.256894877E9	169.08287292817678
3.2570348465E9	162.7248322147651
3.257231861E9	161.1623188405797
3.257389304E9	162.27826086956523
3.257504313E9	161.34273318872016
3.257685022E9	166.8299212598425
3.257881507E9	160.08748114630467
3.257999374E9	163.26244343891403
3.2581168145E9	160.4575799721836
3.2582318895E9	154.51162790697674
3.258321402E9	158.81176470588235
3.2585547095E9	132.47947908445147
3.258863297E9	160.7219730941704
3.2590463295E9	167.97479398933592
3.25912794E9	153.93617021276594
3.259291952E9	164.62389680923286
3.2594320355E9	152.63095238095238
3.259672221E9	164.481981981982
3.2600461745E9	166.44017216642754
3.2603277075E9	165.16587587777568
3.2605482325E9	168.78614676677162
3.260742234E9	166.8385370205174
3.260933481E9	161.625
3.261038819E9	142.13333333333333
3.261157713E9	169.01927340951733
3.2614027625E9	164.6221264367816
3.2617565025E9	162.74583333333334
3.261965113E9	127.0
3.2620482395E9	164.50074074074075
3.2621604085E9	167.37812041116007
3.262392697E9	161.9142259414226
3.2627244025E9	158.42156862745097
3.263054774E9	164.41176470588235
3.264735664E9	168.134200913242
3.2674858885E9	168.03988637022437
3.2689381125E9	167.1215587179146
3.269171626E9	160.1727078891258
3.269355991E9	168.97869507323568
3.2695604285E9	166.4997586290128
3.26965773E9	166.03376623376624
3.26993266E9	164.7880627212949
3.270438985E9	161.47984986171474
3.2709049115E9	153.87764705882353
3.271341747E9	161.43057176196032
3.271578546E9	147.8148148148148
3.271593411E9	177.73333333333332
3.2716165405E9	163.50251256281408
3.2716650485E9	145.12962962962962
3.2719007085E9	166.71428571428572
3.2721096115E9	144.5
3.2729032935E9	167.30912666893605
3.2739480185E9	166.31189979123172
3.2743123675E9	168.06237370335444
3.2744423285E9	168.15471698113208
3.274567552E9	169.85796152271797
3.275092502E9	168.2246963562753
3.2756214355E9	170.3770977295163
3.275894228E9	170.87056737588654
3.27618417E9	169.93956402558413
3.276393725E9	158.61349693251535
3.2767256195E9	168.90541586073502
3.277112807E9	167.43909952606634
3.2774711835E9	168.88268667642754
3.278164618E9	167.6760502004532
3.278892452E9	168.34545454545454
3.279410368E9	166.5014534883721
3.279738184E9	169.8168335187245
3.2799490295E9	167.59837019790453
3.2803376225E9	165.74600223131276
3.2808102315E9	166.09762071378586
3.281147748E9	165.66158245948523
3.2814049345E9	168.47775831873906
3.2816159575E9	151.2621359223301
3.282193494E9	169.20491803278688
3.2832442865E9	167.6109984794729
3.283878427E9	166.79112903225806
3.284133872E9	167.37987012987014
3.2845392805E9	169.34389901823283
3.2848106465E9	179.20238095238096
3.2850194105E9	167.7046783625731
3.285443183E9	161.31262525050101
3.2858902635E9	167.26670680313063
3.2861802865E9	158.544061302682
3.28630889E9	168.083547086845
3.286466028E9	166.94183030752131
3.2865893585E9	164.72131147540983
3.2868938375E9	161.4457332228666
3.28734903E9	159.80769230769232
3.2877605135E9	168.83121814729688
3.2880997695E9	168.54395916052184
3.2883004E9	168.1632618747373
3.288620315E9	164.75665399239543
3.2888990915E9	169.71448467966573
3.2891327555E9	169.0409110080135
3.2894356555E9	168.24701195219123
3.289618521E9	168.78554778554778
3.290032112E9	168.5722400857449
3.290495438E9	168.72219789842381
3.290779908E9	167.11547525530244
3.291357195E9	168.56621324264853
3.291795873E9	166.50408035153797
3.292007229E9	167.91292627038683
3.292443998E9	168.48686244204018
3.292899688E9	170.94526672833797
3.293172412E9	168.2314702308627
3.2933761555E9	166.58543550690146
3.2935874075E9	165.59674215335718
3.293753565E9	161.35260115606937
3.2939389925E9	168.06313020604998
3.294096681E9	165.51304969610297
3.2943081635E9	170.13421671297286
3.2945439495E9	166.82724479344486
3.294749721E9	166.54887525562373
3.295064449E9	167.56294022033592
3.2954106905E9	168.7411545623836
3.2960894555E9	165.54810957663574
3.296694698E9	164.29326287978864
3.2968400715E9	166.42424242424244
3.297055838E9	167.1855479578636
3.2972554895E9	168.994769874477
3.297360178E9	167.45796847635728
3.297577521E9	163.28358208955223
3.2980344385E9	168.3942060510184
3.298777168E9	111.6
